source_file,group_index,step_index,source_line,command,expected_status,shape,stdout_sha256,stderr_sha256,disposition,reason
run_file.at,64,0,6273,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,64,1,6274,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,64,2,6275,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,65,0,6351,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,65,1,6352,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,65,2,6353,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,66,0,6430,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,66,1,6431,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,66,2,6432,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,67,0,6515,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,67,1,6516,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,67,2,6517,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,68,0,6598,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,68,1,6599,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,68,2,6600,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,69,0,6688,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,69,1,6689,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,69,2,6690,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,70,0,6781,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,70,1,6782,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,70,2,6783,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,71,0,6871,"$COMPILE prog1.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,71,1,6872,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,71,2,6873,"$COBCRUN_DIRECT ./prog1",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,72,0,6951,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,72,1,6952,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,73,0,7095,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,73,1,7096,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,74,0,7266,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,74,1,7267,"$COBCRUN_DIRECT ./prog",1,Runtime,,e8070a490cdae3804f5f22851fce6c064a4f8d86da444476b2f07f6b9e659890,Preserve,not a compiler step (shape Runtime)
run_file.at,74,2,7270,"COB_KEYCHECK=OFF $COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,75,0,7361,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,75,1,7362,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,75,2,7363,"cat test-data-out",0,ShellHelper,a897ba03c44ac41e4815fe0b050aad218300f312c9ce5ea210207d52b1739362,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_file.at,76,0,8028,"$COMPILE -fcallfh=TSTFH prog.cob cmod.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,76,1,8030,"$COBCRUN_DIRECT ./prog",0,Runtime,4336553aba9c97458f2acb580e1ed70309cff78fbe74295fd16a9b140c4fbc51,,Preserve,not a compiler step (shape Runtime)
run_file.at,77,0,8591,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,77,1,8595,"$COBCRUN_DIRECT ./prog 1>prog.out",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,77,2,8672,"diff reference prog.out",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,77,3,8677,"$COMPILE -fcallfh=EXTFH -o extfh prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,77,4,8678,"$COBCRUN_DIRECT ./extfh 1>prog.out",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,77,5,8680,"diff reference prog.out",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,78,0,9007,"$COMPILE -fcallfh=TSTFH prog.cob cmod.c",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,78,1,9009,"$COBCRUN_DIRECT ./prog",0,Runtime,dfecdeb7623e64aff13b20f1d1cf7ec77bbc15c0a20f2b49e4357ba63a158bb9,,Preserve,not a compiler step (shape Runtime)
run_file.at,79,0,9245,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,79,1,9247,"TESTOUT=TEST-OUT $COBCRUN_DIRECT ./prog",0,Runtime,231674eeff0c9f076a27434bab09efc7693a82aac6c67769af672de619594363,,Preserve,not a compiler step (shape Runtime)
run_file.at,79,2,9270,"diff reference TEST-OUT",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,80,0,9434,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,80,1,9436,"DD_FCDLS=./report.txt \\\n$COBCRUN_DIRECT ./prog",0,Unknown,09352f0d508802a8578f29fde8971d3e21fa274aa55e1670b687afc995c35945,,Preserve,not a compiler step (shape Unknown)
run_file.at,80,2,9463,"diff reference report.txt",0,ShellHelper,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_file.at,81,0,9643,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,81,1,9645,"$COBCRUN_DIRECT ./prog",0,Runtime,761c743debc0bb1c33ad4f0664934d932dfc24fd45a751b19d14c8376f86bfc3,,Preserve,not a compiler step (shape Runtime)
run_file.at,82,0,9824,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,82,1,9826,"$COBCRUN_DIRECT ./prog",0,Runtime,cea61bcd3db5791459900414fe17b9fccb44bd7f87bf2db63b977176ebec9d70,,Preserve,not a compiler step (shape Runtime)
run_file.at,83,0,10152,"$COMPILE -fnotrunc progl.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,83,1,10153,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,83,2,10155,"$COBCRUN_DIRECT ./progl",0,Runtime,6ee147580a3b9ab75a0b0486b1c076bb95e4637dd89104bf37b5f2424e3c1242,,Preserve,not a compiler step (shape Runtime)
run_file.at,83,3,10159,"$COBCRUN_DIRECT ./prog",0,Runtime,54bdb7bbf3faab30693a836aab035fb5169d9e6fe0fb2d2342aa446bb317d1c8,,Preserve,not a compiler step (shape Runtime)
run_file.at,84,0,10488,"$COMPILE -fnotrunc -fodoslide prog.cob progs.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,84,1,10490,"$COBCRUN_DIRECT ./prog",0,Runtime,d92bb80efa09805ad8eccb00469469b4162a536e521beab36bb74eaeca5bdd3a,,Preserve,not a compiler step (shape Runtime)
run_file.at,85,0,10676,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,85,1,10678,"$COBCRUN_DIRECT ./prog",0,Runtime,c2ce17cc29aff0460c6cf7932ab1f65bb3a908f4c8bb6e2395d7db415c12e3a8,,Preserve,not a compiler step (shape Runtime)
run_file.at,86,0,10835,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,86,1,10837,"$COBCRUN_DIRECT ./prog",0,Runtime,50c13b0888969feec06801d8f0b97d663610d4b1c0f6000d2228bf1a6c2b6226,,Preserve,not a compiler step (shape Runtime)
run_file.at,87,0,11193,"$COMPILE -fnotrunc prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,87,1,11195,"TESTOUT=TEST-OUT $COBCRUN_DIRECT ./prog",0,Runtime,f3eb763ef1060cb9eb28423fda283b2a7e7e2708893a3b2c747b421ce19faede,ed8f27b1f86c8e849b6d3aec3de211602116a7b6fc29356374c17300236bb77f,Preserve,not a compiler step (shape Runtime)
run_file.at,87,2,11230,"diff reference TEST-OUT",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,88,0,11443,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,88,1,11445,"$COBCRUN_DIRECT ./prog",0,Runtime,da9f08652d31347173f6587a9e0b2ba8bca7df0d0ade1ec4592489d4d77f307e,,Preserve,not a compiler step (shape Runtime)
run_file.at,89,0,12161,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,89,1,12165,"$COBCRUN_DIRECT ./prog 1>prog.out",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,89,2,12281,"diff reference prog.out",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,89,3,12283,"$COMPILE -fcallfh=EXTFH -o extfh prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,89,4,12284,"$COBCRUN_DIRECT ./extfh 1>prog.out",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,89,5,12286,"diff reference prog.out",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,90,0,12369,"$COMPILE prog.cob ",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,90,1,12370,"$COBCRUN_DIRECT ./prog",1,Runtime,74a5982c9c2af6d66045c44d0d565f42da981e88dba4e7f124178ced03322d00,2d95709dec3a21704f1a03be9f3294ecd554ec3954d523fd50fcb21df089b49f,Preserve,not a compiler step (shape Runtime)
run_file.at,91,0,12582,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,91,1,12584,"$COBCRUN_DIRECT ./prog",0,Runtime,217283c341f80171caf6bf04054c954c43e0e617cfab344c14cca950aef56e98,,Preserve,not a compiler step (shape Runtime)
run_file.at,91,2,12621,"COB_SYNC=Y $COBCRUN_DIRECT ./prog",0,Runtime,217283c341f80171caf6bf04054c954c43e0e617cfab344c14cca950aef56e98,,Preserve,not a compiler step (shape Runtime)
run_file.at,92,0,12798,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,92,1,12800,"$COBCRUN_DIRECT ./prog",0,Runtime,a98cb3f3c5169daa0557570664105d755c3d88720419d7ab5d83b3b020f03e5a,,Preserve,not a compiler step (shape Runtime)
run_file.at,93,0,12935,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,93,1,12937,"$COBCRUN_DIRECT ./prog",0,Runtime,994a5c317747203797275130f974c00c17ba9566be9cd76ac3051c0d454c3aad,,Preserve,not a compiler step (shape Runtime)
run_file.at,93,2,12942,"COB_SEQ_CONCAT_NAME=true $COBCRUN_DIRECT ./prog",0,Runtime,0d7c75daef1b68ccbd0fab8106ec3f32bf9560eedb04543a43fe8cdce21878ca,,Preserve,not a compiler step (shape Runtime)
run_file.at,94,0,13004,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,94,1,13005,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,94,2,13006,"cat result.txt",0,ShellHelper,1608a3f909e9a0c6809b094a63f98f431a334b4855e8b9b3fece710bf7515d87,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,95,0,13091,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,95,1,13092,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,96,0,13142,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,96,1,13143,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,96,2,13144,"cat result.txt",0,ShellHelper,82f5ed3bedb413e6eb1d47ef2d6dc5748e0d18e55d3663244f4ec682e0033a36,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,97,0,13190,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,97,1,13191,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,97,2,13192,"cat test.txt",0,ShellHelper,5f7af88174c3c4ab20980c006a778a4aaf7f4f0a812cc8c2d4ae02d97602d628,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,98,0,13249,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,98,1,13250,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,98,2,13251,"cat file2",0,ShellHelper,772567df13fa997d4898d7ec6fa01a882b8f36cc6d9faed0150fb45bd176a9ff,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_file.at,99,0,13316,"$COMPILE -fcallfh=EXTFH prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,99,1,13317,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,99,2,13318,"cat file2",0,ShellHelper,772567df13fa997d4898d7ec6fa01a882b8f36cc6d9faed0150fb45bd176a9ff,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_file.at,100,0,13397,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,100,1,13398,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,100,2,13399,"cat file3",0,ShellHelper,939f0e6c509c82c70ae57246b391bd7d135d98f9d62d5c8ae8ef0c53acd42b56,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_file.at,101,0,13453,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,101,1,13454,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,101,2,13455,"cat SORT-OUT",0,ShellHelper,,,Preserve,not a compiler step (shape ShellHelper)
run_file.at,102,0,13544,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,102,1,13545,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,103,0,13596,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,103,1,13597,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_file.at,103,2,13598,"cat file2",0,ShellHelper,739a8e54f1c46d473651581d7466ea08c0ab3c93c432f6f9919be80e9e6c30f1,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_file.at,104,0,13686,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,104,1,13687,"$COBCRUN_DIRECT ./prog",0,Runtime,eda53b6cc4639f00c73f06f25bf34c6ea4bf8e70c4c6b75f740a083ee912dee4,,Preserve,not a compiler step (shape Runtime)
run_file.at,104,2,13762,"$COMPILE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_file.at,104,3,13763,"$COBCRUN_DIRECT ./prog2",0,Runtime,862c69f052c8d7761db3f33cbbd1aea8ac13fd5d12cafde7f310cdfbf8a2d9b1,,Preserve,not a compiler step (shape Runtime)
run_file.at,105,0,13893,"$COMPILE prog1.cob",0,Compiler,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,both expectations already ignore
run_file.at,105,1,13895,"$COBCRUN_DIRECT ./prog1 > prog1.txt",0,Runtime,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_file.at,105,2,13896,"diff expected.txt prog1.txt",0,ShellHelper,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_file.at,105,3,13898,"$COMPILE prog2.cob",0,Compiler,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,both expectations already ignore
run_file.at,105,4,13900,"$COBCRUN_DIRECT ./prog2 > prog2.txt",0,Runtime,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_file.at,105,5,13901,"diff expected.txt prog2.txt",0,ShellHelper,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape ShellHelper)
run_functions.at,0,0,39,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,0,1,40,"$COBCRUN_DIRECT ./prog",0,Runtime,7a169da4726003e5329fb0738f0fd6229d1d4c9b35e10f1f529d1d747c9df013,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,1,0,74,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,1,1,75,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,2,0,96,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,2,1,97,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,3,0,135,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,3,1,136,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,4,0,159,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,4,1,160,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,5,0,213,"$COMPILE prog.cob",0,Compiler,,ad3bcbc861866e740f7abd9d36d0e898286acc2aae8d929b0955ea155e55d594,IgnoreCompilerStderr,compiler step; stderr expectation is purely compiler diagnostic text
run_functions.at,5,1,216,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,6,0,253,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,6,1,254,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,7,0,278,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,7,1,279,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,8,0,325,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,8,1,326,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,9,0,353,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,9,1,354,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,10,0,410,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,10,1,411,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,11,0,541,"$COMPILE -Wno-unfinished prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,11,1,542,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,12,0,575,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,12,1,576,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,13,0,650,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,13,1,651,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,14,0,685,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,14,1,686,"$COBCRUN_DIRECT ./prog",0,Runtime,c9913264c13ffa2ce39a682f8f2117a24cac6caab603b8d97f7851e0bfe2de34,,Preserve,not a compiler step (shape Runtime)
run_functions.at,15,0,710,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,15,1,711,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,16,0,733,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,16,1,734,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,17,0,804,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,17,1,805,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,18,0,829,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,18,1,830,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,19,0,854,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,19,1,855,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,20,0,879,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,20,1,880,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,21,0,904,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,21,1,905,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,22,0,928,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,22,1,929,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,23,0,962,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,23,1,963,"$COBCRUN_DIRECT ./prog",0,Runtime,6fee0d8def3d96f89be66d9d254231eef8affab9da2fde1d33a26e379830f202,,Preserve,not a compiler step (shape Runtime)
run_functions.at,24,0,1003,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,24,1,1004,"$COBCRUN_DIRECT ./prog",0,Runtime,239adc5e3de7607d101b2b864f77a37391cba4759f0c590f93808691e297c529,,Preserve,not a compiler step (shape Runtime)
run_functions.at,24,2,1049,"$COMPILE_MODULE sub.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,24,3,1050,"$COMPILE caller.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,24,4,1051,"COB_PHYSICAL_CANCEL=1 $COBCRUN_DIRECT ./caller",0,Runtime,c392d3973655d7b13f5c0c5f2e7e0574b2019d140c841b8fe118b0c4d23569ad,,Preserve,not a compiler step (shape Runtime)
run_functions.at,25,0,1085,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,25,1,1086,"$COBCRUN_DIRECT ./prog",0,Runtime,ee63ff22263eafe711ae882e51a5b1c5233d818cb3dc459fea78d2e729cb36b1,,Preserve,not a compiler step (shape Runtime)
run_functions.at,26,0,1120,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,26,1,1121,"$COBCRUN_DIRECT ./prog",0,Runtime,2e393dfd86452eb9a8d259cb4ef557d07b675f012a399da32e6ca550957fa052,,Preserve,not a compiler step (shape Runtime)
run_functions.at,27,0,1145,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
